source,hour,existing_cost
Wind,4095,40
Wind,4096,40
Wind,4097,40
Wind,4098,40
Wind,4099,40
Wind,4100,40
Wind,4101,40
Wind,4102,40
Wind,4103,40
Wind,4104,40
Wind,4105,40
Wind,4106,40
Wind,4107,40
Wind,4108,40
Wind,4109,40
Wind,4110,40
Wind,4111,40
Wind,4112,40
Wind,4113,40
Wind,4114,40
Wind,4115,40
Wind,4116,40
Wind,4117,40
Wind,4118,40
Wind,4119,40
Wind,4120,40
Wind,4121,40
Wind,4122,40
Wind,4123,40
Wind,4124,40
Wind,4125,40
Wind,4126,40
Wind,4127,40
Wind,4128,40
Wind,4129,40
Wind,4130,40
Wind,4131,40
Wind,4132,40
Wind,4133,40
Wind,4134,40
Wind,4135,40
Wind,4136,40
Wind,4137,40
Wind,4138,40
Wind,4139,40
Wind,4140,40
Wind,4141,40
Wind,4142,40
Wind,4143,40
Wind,4144,40
Wind,4145,40
Wind,4146,40
Wind,4147,40
Wind,4148,40
Wind,4149,40
Wind,4150,40
Wind,4151,40
Wind,4152,40
Wind,4153,40
Wind,4154,40
Wind,4155,40
Wind,4156,40
Wind,4157,40
Wind,4158,40
Wind,4159,40
Wind,4160,40
Wind,4161,40
Wind,4162,40
Wind,4163,40
Wind,4164,40
Wind,4165,40
Wind,4166,40
Wind,4167,40
Wind,4168,40
Wind,4169,40
Wind,4170,40
Wind,4171,40
Wind,4172,40
Wind,4173,40
Wind,4174,40
Wind,4175,40
Wind,4176,40
Wind,4177,40
Wind,4178,40
Wind,4179,40
Wind,4180,40
Wind,4181,40
Wind,4182,40
Wind,4183,40
Wind,4184,40
Wind,4185,40
Wind,4186,40
Wind,4187,40
Wind,4188,40
Wind,4189,40
Wind,4190,40
Wind,4191,40
Wind,4192,40
Wind,4193,40
Wind,4194,40
Wind,4195,40
Wind,4196,40
Wind,4197,40
Wind,4198,40
Wind,4199,40
Wind,4200,40
Wind,4201,40
Wind,4202,40
Wind,4203,40
Wind,4204,40
Wind,4205,40
Wind,4206,40
Wind,4207,40
Wind,4208,40
Wind,4209,40
Wind,4210,40
Wind,4211,40
Wind,4212,40
Wind,4213,40
Wind,4214,40
Wind,4215,40
Wind,4216,40
Wind,4217,40
Wind,4218,40
Wind,4219,40
Wind,4220,40
Wind,4221,40
Wind,4222,40
Wind,4223,40
Wind,4224,40
Wind,4225,40
Wind,4226,40
Wind,4227,40
Wind,4228,40
Wind,4229,40
Wind,4230,40
Wind,4231,40
Wind,4232,40
Wind,4233,40
Wind,4234,40
Wind,4235,40
Wind,4236,40
Wind,4237,40
Wind,4238,40
Wind,4239,40
Wind,4240,40
Wind,4241,40
Wind,4242,40
Wind,4243,40
Wind,4244,40
Wind,4245,40
Wind,4246,40
Wind,4247,40
Wind,4248,40
Wind,4249,40
Wind,4250,40
Wind,4251,40
Wind,4252,40
Wind,4253,40
Wind,4254,40
Wind,4255,40
Wind,4256,40
Wind,4257,40
Wind,4258,40
Wind,4259,40
Wind,4260,40
Wind,4261,40
Wind,4262,40
Wind,4263,40
Wind,4264,40
Wind,4265,40
Wind,4266,40
Wind,4267,40
Wind,4268,40
Wind,4269,40
Wind,4270,40
Wind,4271,40
Wind,4272,40
Wind,4273,40
Wind,4274,40
Wind,4275,40
Wind,4276,40
Wind,4277,40
Wind,4278,40
Wind,4279,40
Wind,4280,40
Wind,4281,40
Wind,4282,40
Wind,4283,40
Wind,4284,40
Wind,4285,40
Wind,4286,40
Wind,4287,40
Wind,4288,40
Wind,4289,40
Wind,4290,40
Wind,4291,40
Wind,4292,40
Wind,4293,40
Wind,4294,40
Wind,4295,40
Wind,4296,40
Wind,4297,40
Wind,4298,40
Wind,4299,40
Wind,4300,40
Wind,4301,40
Wind,4302,40
Wind,4303,40
Wind,4304,40
Wind,4305,40
Wind,4306,40
Wind,4307,40
Wind,4308,40
Wind,4309,40
Wind,4310,40
Wind,4311,40
Wind,4312,40
Wind,4313,40
Wind,4314,40
Wind,4315,40
Wind,4316,40
Wind,4317,40
Wind,4318,40
Wind,4319,40
Wind,4320,40
Wind,4321,40
Wind,4322,40
Wind,4323,40
Wind,4324,40
Wind,4325,40
Wind,4326,40
Wind,4327,40
Wind,4328,40
Wind,4329,40
Wind,4330,40
Wind,4331,40
Wind,4332,40
Wind,4333,40
Wind,4334,40
Wind,4335,40
Wind,4336,40
Wind,4337,40
Wind,4338,40
Wind,4339,40
Wind,4340,40
Wind,4341,40
Wind,4342,40
Wind,4343,40
Wind,4344,40
Wind,4345,40
Wind,4346,40
Wind,4347,40
Wind,4348,40
Wind,4349,40
Wind,4350,40
Wind,4351,40
Wind,4352,40
Wind,4353,40
Wind,4354,40
Wind,4355,40
Wind,4356,40
Wind,4357,40
Wind,4358,40
Wind,4359,40
Wind,4360,40
Wind,4361,40
Wind,4362,40
Wind,4363,40
Wind,4364,40
Wind,4365,40
Wind,4366,40
Wind,4367,40
Wind,4368,40
Wind,4369,40
Wind,4370,40
Wind,4371,40
Wind,4372,40
Wind,4373,40
Wind,4374,40
Wind,4375,40
Wind,4376,40
Wind,4377,40
Wind,4378,40
Wind,4379,40
Wind,4380,40
Wind,4381,40
Wind,4382,40
Wind,4383,40
Wind,4384,40
Wind,4385,40
Wind,4386,40
Wind,4387,40
Wind,4388,40
Wind,4389,40
Wind,4390,40
Wind,4391,40
Wind,4392,40
Wind,4393,40
Wind,4394,40
Wind,4395,40
Wind,4396,40
Wind,4397,40
Wind,4398,40
Wind,4399,40
Wind,4400,40
Wind,4401,40
Wind,4402,40
Wind,4403,40
Wind,4404,40
Wind,4405,40
Wind,4406,40
Wind,4407,40
Wind,4408,40
Wind,4409,40
Wind,4410,40
Wind,4411,40
Wind,4412,40
Wind,4413,40
Wind,4414,40
Wind,4415,40
Wind,4416,40
Wind,4417,40
Wind,4418,40
Wind,4419,40
Wind,4420,40
Wind,4421,40
Wind,4422,40
Wind,4423,40
Wind,4424,40
Wind,4425,40
Wind,4426,40
Wind,4427,40
Wind,4428,40
Wind,4429,40
Wind,4430,40
Wind,4431,40
Wind,4432,40
Wind,4433,40
Wind,4434,40
Wind,4435,40
Wind,4436,40
Wind,4437,40
Wind,4438,40
Wind,4439,40
Wind,4440,40
Wind,4441,40
Wind,4442,40
Wind,4443,40
Wind,4444,40
Wind,4445,40
Wind,4446,40
Wind,4447,40
Wind,4448,40
Wind,4449,40
Wind,4450,40
Wind,4451,40
Wind,4452,40
Wind,4453,40
Wind,4454,40
Wind,4455,40
Wind,4456,40
Wind,4457,40
Wind,4458,40
Wind,4459,40
Wind,4460,40
Wind,4461,40
Wind,4462,40
Wind,4463,40
Wind,4464,40
Wind,4465,40
Wind,4466,40
Wind,4467,40
Wind,4468,40
Wind,4469,40
Wind,4470,40
Wind,4471,40
Wind,4472,40
Wind,4473,40
Wind,4474,40
Wind,4475,40
Wind,4476,40
Wind,4477,40
Wind,4478,40
Wind,4479,40
Wind,4480,40
Wind,4481,40
Wind,4482,40
Wind,4483,40
Wind,4484,40
Wind,4485,40
Wind,4486,40
Wind,4487,40
Wind,4488,40
Wind,4489,40
Wind,4490,40
Wind,4491,40
Wind,4492,40
Wind,4493,40
Wind,4494,40
Wind,4495,40
Wind,4496,40
Wind,4497,40
Wind,4498,40
Wind,4499,40
Wind,4500,40
Wind,4501,40
Wind,4502,40
Wind,4503,40
Wind,4504,40
Wind,4505,40
Wind,4506,40
Wind,4507,40
Wind,4508,40
Wind,4509,40
Wind,4510,40
Wind,4511,40
Wind,4512,40
Wind,4513,40
Wind,4514,40
Wind,4515,40
Wind,4516,40
Wind,4517,40
Wind,4518,40
Wind,4519,40
Wind,4520,40
Wind,4521,40
Wind,4522,40
Wind,4523,40
Wind,4524,40
Wind,4525,40
Wind,4526,40
Wind,4527,40
Wind,4528,40
Wind,4529,40
Wind,4530,40
Wind,4531,40
Wind,4532,40
Wind,4533,40
Wind,4534,40
Wind,4535,40
Wind,4536,40
Wind,4537,40
Wind,4538,40
Wind,4539,40
Wind,4540,40
Wind,4541,40
Wind,4542,40
Wind,4543,40
Wind,4544,40
Wind,4545,40
Wind,4546,40
Wind,4547,40
Wind,4548,40
Wind,4549,40
Wind,4550,40
Wind,4551,40
Wind,4552,40
Wind,4553,40
Wind,4554,40
Wind,4555,40
Wind,4556,40
Wind,4557,40
Wind,4558,40
Wind,4559,40
Wind,4560,40
Wind,4561,40
Wind,4562,40
Wind,4563,40
Wind,4564,40
Wind,4565,40
Wind,4566,40
Wind,4567,40
Wind,4568,40
Wind,4569,40
Wind,4570,40
Wind,4571,40
Wind,4572,40
Wind,4573,40
Wind,4574,40
Wind,4575,40
Wind,4576,40
Wind,4577,40
Wind,4578,40
Wind,4579,40
Wind,4580,40
Wind,4581,40
Wind,4582,40
Wind,4583,40
Wind,4584,40
Wind,4585,40
Wind,4586,40
Wind,4587,40
Wind,4588,40
Wind,4589,40
Wind,4590,40
Wind,4591,40
Wind,4592,40
Wind,4593,40
Wind,4594,40
Wind,4595,40
Wind,4596,40
Wind,4597,40
Wind,4598,40
Wind,4599,40
Wind,4600,40
Wind,4601,40
Wind,4602,40
Wind,4603,40
Wind,4604,40
Wind,4605,40
Wind,4606,40
Wind,4607,40
Wind,4608,40
Wind,4609,40
Wind,4610,40
Wind,4611,40
Wind,4612,40
Wind,4613,40
Wind,4614,40
Wind,4615,40
Wind,4616,40
Wind,4617,40
Wind,4618,40
Wind,4619,40
Wind,4620,40
Wind,4621,40
Wind,4622,40
Wind,4623,40
Wind,4624,40
Wind,4625,40
Wind,4626,40
Wind,4627,40
Wind,4628,40
Wind,4629,40
Wind,4630,40
Wind,4631,40
Wind,4632,40
Wind,4633,40
Wind,4634,40
Wind,4635,40
Wind,4636,40
Wind,4637,40
Wind,4638,40
Wind,4639,40
Wind,4640,40
Wind,4641,40
Wind,4642,40
Wind,4643,40
Wind,4644,40
Wind,4645,40
Wind,4646,40
Wind,4647,40
Wind,4648,40
Wind,4649,40
Wind,4650,40
Wind,4651,40
Wind,4652,40
Wind,4653,40
Wind,4654,40
Wind,4655,40
Wind,4656,40
Wind,4657,40
Wind,4658,40
Wind,4659,40
Wind,4660,40
Wind,4661,40
Wind,4662,40
Wind,4663,40
Wind,4664,40
Wind,4665,40
Wind,4666,40
Wind,4667,40
Wind,4668,40
Wind,4669,40
Wind,4670,40
Wind,4671,40
Wind,4672,40
Wind,4673,40
Wind,4674,40
Wind,4675,40
Wind,4676,40
Wind,4677,40
Wind,4678,40
Wind,4679,40
Wind,4680,40
Wind,4681,40
Wind,4682,40
Wind,4683,40
Wind,4684,40
Wind,4685,40
Wind,4686,40
Wind,4687,40
Wind,4688,40
Wind,4689,40
Wind,4690,40
Wind,4691,40
Wind,4692,40
Wind,4693,40
Wind,4694,40
Wind,4695,40
Wind,4696,40
Wind,4697,40
Wind,4698,40
Wind,4699,40
Wind,4700,40
Wind,4701,40
Wind,4702,40
Wind,4703,40
Wind,4704,40
Wind,4705,40
Wind,4706,40
Wind,4707,40
Wind,4708,40
Wind,4709,40
Wind,4710,40
Wind,4711,40
Wind,4712,40
Wind,4713,40
Wind,4714,40
Wind,4715,40
Wind,4716,40
Wind,4717,40
Wind,4718,40
Wind,4719,40
Wind,4720,40
Wind,4721,40
Wind,4722,40
Wind,4723,40
Wind,4724,40
Wind,4725,40
Wind,4726,40
Wind,4727,40
Wind,4728,40
Wind,4729,40
Wind,4730,40
Wind,4731,40
Wind,4732,40
Wind,4733,40
Wind,4734,40
Wind,4735,40
Wind,4736,40
Wind,4737,40
Wind,4738,40
Wind,4739,40
Wind,4740,40
Wind,4741,40
Wind,4742,40
Wind,4743,40
Wind,4744,40
Wind,4745,40
Wind,4746,40
Wind,4747,40
Wind,4748,40
Wind,4749,40
Wind,4750,40
Wind,4751,40
Wind,4752,40
Wind,4753,40
Wind,4754,40
Wind,4755,40
Wind,4756,40
Wind,4757,40
Wind,4758,40
Wind,4759,40
Wind,4760,40
Wind,4761,40
Wind,4762,40
Wind,4763,40
Wind,4764,40
Wind,4765,40
Wind,4766,40
Wind,4767,40
Wind,4768,40
Wind,4769,40
Wind,4770,40
Wind,4771,40
Wind,4772,40
Wind,4773,40
Wind,4774,40
Wind,4775,40
Wind,4776,40
Wind,4777,40
Wind,4778,40
Wind,4779,40
Wind,4780,40
Wind,4781,40
Wind,4782,40
Wind,4783,40
Wind,4784,40
Wind,4785,40
Wind,4786,40
Wind,4787,40
Wind,4788,40
Wind,4789,40
Wind,4790,40
Wind,4791,40
Wind,4792,40
Wind,4793,40
Wind,4794,40
Wind,4795,40
Wind,4796,40
Wind,4797,40
Wind,4798,40
Wind,4799,40
Wind,4800,40
Wind,4801,40
Wind,4802,40
Wind,4803,40
Wind,4804,40
Wind,4805,40
Wind,4806,40
Wind,4807,40
Wind,4808,40
Wind,4809,40
Wind,4810,40
Wind,4811,40
Wind,4812,40
Wind,4813,40
Wind,4814,40
Wind,4815,40
Wind,4816,40
Wind,4817,40
Wind,4818,40
Wind,4819,40
Wind,4820,40
Wind,4821,40
Wind,4822,40
Wind,4823,40
Wind,4824,40
Wind,4825,40
Wind,4826,40
Wind,4827,40
Wind,4828,40
Wind,4829,40
Wind,4830,40
Wind,4831,40
Wind,4832,40
Wind,4833,40
Wind,4834,40
Wind,4835,40
Wind,4836,40
Wind,4837,40
Wind,4838,40
Wind,4839,40
Wind,4840,40
Wind,4841,40
Wind,4842,40
Wind,4843,40
Wind,4844,40
Wind,4845,40
Wind,4846,40
Wind,4847,40
Wind,4848,40
Wind,4849,40
Wind,4850,40
Wind,4851,40
Wind,4852,40
Wind,4853,40
Wind,4854,40
Wind,4855,40
Wind,4856,40
Wind,4857,40
Wind,4858,40
Wind,4859,40
Wind,4860,40
Wind,4861,40
Wind,4862,40
Wind,4863,40
Wind,4864,40
Wind,4865,40
Wind,4866,40
Wind,4867,40
Wind,4868,40
Wind,4869,40
Wind,4870,40
Wind,4871,40
Wind,4872,40
Wind,4873,40
Wind,4874,40
Wind,4875,40
Wind,4876,40
Wind,4877,40
Wind,4878,40
Wind,4879,40
Wind,4880,40
Wind,4881,40
Wind,4882,40
Wind,4883,40
Wind,4884,40
Wind,4885,40
Wind,4886,40
Wind,4887,40
Wind,4888,40
Wind,4889,40
Wind,4890,40
Wind,4891,40
Wind,4892,40
Wind,4893,40
Wind,4894,40
Wind,4895,40
Wind,4896,40
Wind,4897,40
Wind,4898,40
Wind,4899,40
Wind,4900,40
Wind,4901,40
Wind,4902,40
Wind,4903,40
Wind,4904,40
Wind,4905,40
Wind,4906,40
Wind,4907,40
Wind,4908,40
Wind,4909,40
Wind,4910,40
Wind,4911,40
Wind,4912,40
Wind,4913,40
Wind,4914,40
Wind,4915,40
Wind,4916,40
Wind,4917,40
Wind,4918,40
Wind,4919,40
Wind,4920,40
Wind,4921,40
Wind,4922,40
Wind,4923,40
Wind,4924,40
Wind,4925,40
Wind,4926,40
Wind,4927,40
Wind,4928,40
Wind,4929,40
Wind,4930,40
Wind,4931,40
Wind,4932,40
Wind,4933,40
Wind,4934,40
Wind,4935,40
Wind,4936,40
Wind,4937,40
Wind,4938,40
Wind,4939,40
Wind,4940,40
Wind,4941,40
Wind,4942,40
Wind,4943,40
Wind,4944,40
Wind,4945,40
Wind,4946,40
Wind,4947,40
Wind,4948,40
Wind,4949,40
Wind,4950,40
Wind,4951,40
Wind,4952,40
Wind,4953,40
Wind,4954,40
Wind,4955,40
Wind,4956,40
Wind,4957,40
Wind,4958,40
Wind,4959,40
Wind,4960,40
Wind,4961,40
Wind,4962,40
Wind,4963,40
Wind,4964,40
Wind,4965,40
Wind,4966,40
Wind,4967,40
Wind,4968,40
Wind,4969,40
Wind,4970,40
Wind,4971,40
Wind,4972,40
Wind,4973,40
Wind,4974,40
Wind,4975,40
Wind,4976,40
Wind,4977,40
Wind,4978,40
Wind,4979,40
Wind,4980,40
Wind,4981,40
Wind,4982,40
Wind,4983,40
Wind,4984,40
Wind,4985,40
Wind,4986,40
Wind,4987,40
Wind,4988,40
Wind,4989,40
Wind,4990,40
Wind,4991,40
Wind,4992,40
Wind,4993,40
Wind,4994,40
Wind,4995,40
Wind,4996,40
Wind,4997,40
Wind,4998,40
Wind,4999,40
Wind,5000,40
Wind,5001,40
Wind,5002,40
Wind,5003,40
Wind,5004,40
Wind,5005,40
Wind,5006,40
Wind,5007,40
Wind,5008,40
Wind,5009,40
Wind,5010,40
Wind,5011,40
Wind,5012,40
Wind,5013,40
Wind,5014,40
Wind,5015,40
Wind,5016,40
Wind,5017,40
Wind,5018,40
Wind,5019,40
Wind,5020,40
Wind,5021,40
Wind,5022,40
Wind,5023,40
Wind,5024,40
Wind,5025,40
Wind,5026,40
Wind,5027,40
Wind,5028,40
Wind,5029,40
Wind,5030,40
Wind,5031,40
Wind,5032,40
Wind,5033,40
Wind,5034,40
Wind,5035,40
Wind,5036,40
Wind,5037,40
Wind,5038,40
Wind,5039,40
Wind,5040,40
Wind,5041,40
Wind,5042,40
Wind,5043,40
Wind,5044,40
Wind,5045,40
Wind,5046,40
Wind,5047,40
Wind,5048,40
Wind,5049,40
Wind,5050,40
Wind,5051,40
Wind,5052,40
Wind,5053,40
Wind,5054,40
Wind,5055,40
Wind,5056,40
Wind,5057,40
Wind,5058,40
Wind,5059,40
Wind,5060,40
Wind,5061,40
Wind,5062,40
Wind,5063,40
Wind,5064,40
Wind,5065,40
Wind,5066,40
Wind,5067,40
Wind,5068,40
Wind,5069,40
Wind,5070,40
Wind,5071,40
Wind,5072,40
Wind,5073,40
Wind,5074,40
Wind,5075,40
Wind,5076,40
Wind,5077,40
Wind,5078,40
Wind,5079,40
Wind,5080,40
Wind,5081,40
Wind,5082,40
Wind,5083,40
Wind,5084,40
Wind,5085,40
Wind,5086,40
Wind,5087,40
Wind,5088,40
Wind,5089,40
Wind,5090,40
Wind,5091,40
Wind,5092,40
Wind,5093,40
Wind,5094,40
Wind,5095,40
Wind,5096,40
Wind,5097,40
Wind,5098,40
Wind,5099,40
Wind,5100,40
Wind,5101,40
Wind,5102,40
Wind,5103,40
Wind,5104,40
Wind,5105,40
Wind,5106,40
Wind,5107,40
Wind,5108,40
Wind,5109,40
Wind,5110,40
Wind,5111,40
Wind,5112,40
Wind,5113,40
Wind,5114,40
Wind,5115,40
Wind,5116,40
Wind,5117,40
Wind,5118,40
Wind,5119,40
Wind,5120,40
Wind,5121,40
Wind,5122,40
Wind,5123,40
Wind,5124,40
Wind,5125,40
Wind,5126,40
Wind,5127,40
Wind,5128,40
Wind,5129,40
Wind,5130,40
Wind,5131,40
Wind,5132,40
Wind,5133,40
Wind,5134,40
Wind,5135,40
Wind,5136,40
Wind,5137,40
Wind,5138,40
Wind,5139,40
Wind,5140,40
Wind,5141,40
Wind,5142,40
Wind,5143,40
Wind,5144,40
Wind,5145,40
Wind,5146,40
Wind,5147,40
Wind,5148,40
Wind,5149,40
Wind,5150,40
Wind,5151,40
Wind,5152,40
Wind,5153,40
Wind,5154,40
Wind,5155,40
Wind,5156,40
Wind,5157,40
Wind,5158,40
Wind,5159,40
Wind,5160,40
Wind,5161,40
Wind,5162,40
Wind,5163,40
Wind,5164,40
Wind,5165,40
Wind,5166,40
Wind,5167,40
Wind,5168,40
Wind,5169,40
Wind,5170,40
Wind,5171,40
Wind,5172,40
Wind,5173,40
Wind,5174,40
Wind,5175,40
Wind,5176,40
Wind,5177,40
Wind,5178,40
Wind,5179,40
Wind,5180,40
Wind,5181,40
Wind,5182,40
Wind,5183,40
Wind,5184,40
Wind,5185,40
Wind,5186,40
Wind,5187,40
Wind,5188,40
Wind,5189,40
Wind,5190,40
Wind,5191,40
Wind,5192,40
Wind,5193,40
Wind,5194,40
Wind,5195,40
Wind,5196,40
Wind,5197,40
Wind,5198,40
Wind,5199,40
Wind,5200,40
Wind,5201,40
Wind,5202,40
Wind,5203,40
Wind,5204,40
Wind,5205,40
Wind,5206,40
Wind,5207,40
Wind,5208,40
Wind,5209,40
Wind,5210,40
Wind,5211,40
Wind,5212,40
Wind,5213,40
Wind,5214,40
Wind,5215,40
Wind,5216,40
Wind,5217,40
Wind,5218,40
Wind,5219,40
Wind,5220,40
Wind,5221,40
Wind,5222,40
Wind,5223,40
Wind,5224,40
Wind,5225,40
Wind,5226,40
Wind,5227,40
Wind,5228,40
Wind,5229,40
Wind,5230,40
Wind,5231,40
Wind,5232,40
Wind,5233,40
Wind,5234,40
Wind,5235,40
Wind,5236,40
Wind,5237,40
Wind,5238,40
Wind,5239,40
Wind,5240,40
Wind,5241,40
Wind,5242,40
Wind,5243,40
Wind,5244,40
Wind,5245,40
Wind,5246,40
Wind,5247,40
Wind,5248,40
Wind,5249,40
Wind,5250,40
Wind,5251,40
Wind,5252,40
Wind,5253,40
Wind,5254,40
Wind,5255,40
Wind,5256,40
Wind,5257,40
Wind,5258,40
Wind,5259,40
Wind,5260,40
Wind,5261,40
Wind,5262,40
Wind,5263,40
Wind,5264,40
Wind,5265,40
Wind,5266,40
Wind,5267,40
Wind,5268,40
Wind,5269,40
Wind,5270,40
Wind,5271,40
Wind,5272,40
Wind,5273,40
Wind,5274,40
Wind,5275,40
Wind,5276,40
Wind,5277,40
Wind,5278,40
Wind,5279,40
Wind,5280,40
Wind,5281,40
Wind,5282,40
Wind,5283,40
Wind,5284,40
Wind,5285,40
Wind,5286,40
Wind,5287,40
Wind,5288,40
Wind,5289,40
Wind,5290,40
Wind,5291,40
Wind,5292,40
Wind,5293,40
Wind,5294,40
Wind,5295,40
Wind,5296,40
Wind,5297,40
Wind,5298,40
Wind,5299,40
Wind,5300,40
Wind,5301,40
Wind,5302,40
Wind,5303,40
Wind,5304,40
Wind,5305,40
Wind,5306,40
Wind,5307,40
Wind,5308,40
Wind,5309,40
Wind,5310,40
Wind,5311,40
Wind,5312,40
Wind,5313,40
Wind,5314,40
Wind,5315,40
Wind,5316,40
Wind,5317,40
Wind,5318,40
Wind,5319,40
Wind,5320,40
Wind,5321,40
Wind,5322,40
Wind,5323,40
Wind,5324,40
Wind,5325,40
Wind,5326,40
Wind,5327,40
Wind,5328,40
Wind,5329,40
Wind,5330,40
Wind,5331,40
Wind,5332,40
Wind,5333,40
Wind,5334,40
Wind,5335,40
Wind,5336,40
Wind,5337,40
Wind,5338,40
Wind,5339,40
Wind,5340,40
Wind,5341,40
Wind,5342,40
Wind,5343,40
Wind,5344,40
Wind,5345,40
Wind,5346,40
Wind,5347,40
Wind,5348,40
Wind,5349,40
Wind,5350,40
Wind,5351,40
Wind,5352,40
Wind,5353,40
Wind,5354,40
Wind,5355,40
Wind,5356,40
Wind,5357,40
Wind,5358,40
Wind,5359,40
Wind,5360,40
Wind,5361,40
Wind,5362,40
Wind,5363,40
Wind,5364,40
Wind,5365,40
Wind,5366,40
Wind,5367,40
Wind,5368,40
Wind,5369,40
Wind,5370,40
Wind,5371,40
Wind,5372,40
Wind,5373,40
Wind,5374,40
Wind,5375,40
Wind,5376,40
Wind,5377,40
Wind,5378,40
Wind,5379,40
Wind,5380,40
Wind,5381,40
Wind,5382,40
Wind,5383,40
Wind,5384,40
Wind,5385,40
Wind,5386,40
Wind,5387,40
Wind,5388,40
Wind,5389,40
Wind,5390,40
Wind,5391,40
Wind,5392,40
Wind,5393,40
Wind,5394,40
Wind,5395,40
Wind,5396,40
Wind,5397,40
Wind,5398,40
Wind,5399,40
Wind,5400,40
Wind,5401,40
Wind,5402,40
Wind,5403,40
Wind,5404,40
Wind,5405,40
Wind,5406,40
Wind,5407,40
Wind,5408,40
Wind,5409,40
Wind,5410,40
Wind,5411,40
Wind,5412,40
Wind,5413,40
Wind,5414,40
Wind,5415,40
Wind,5416,40
Wind,5417,40
Wind,5418,40
Wind,5419,40
Wind,5420,40
Wind,5421,40
Wind,5422,40
Wind,5423,40
Wind,5424,40
Wind,5425,40
Wind,5426,40
Wind,5427,40
Wind,5428,40
Wind,5429,40
Wind,5430,40
Wind,5431,40
Wind,5432,40
Wind,5433,40
Wind,5434,40
Wind,5435,40
Wind,5436,40
Wind,5437,40
Wind,5438,40
Wind,5439,40
Wind,5440,40
Wind,5441,40
Wind,5442,40
Wind,5443,40
Wind,5444,40
Wind,5445,40
Wind,5446,40
Wind,5447,40
Wind,5448,40
Wind,5449,40
Wind,5450,40
Wind,5451,40
Wind,5452,40
Wind,5453,40
Wind,5454,40
Wind,5455,40
Wind,5456,40
Wind,5457,40
Wind,5458,40
Wind,5459,40
Wind,5460,40
Wind,5461,40
Wind,5462,40
Wind,5463,40
Wind,5464,40
Wind,5465,40
Wind,5466,40
Wind,5467,40
Wind,5468,40
Wind,5469,40
Wind,5470,40
Wind,5471,40
Wind,5472,40
Wind,5473,40
Wind,5474,40
Wind,5475,40
Wind,5476,40
Wind,5477,40
Wind,5478,40
Wind,5479,40
Wind,5480,40
Wind,5481,40
Wind,5482,40
Wind,5483,40
Wind,5484,40
Wind,5485,40
Wind,5486,40
Wind,5487,40
Wind,5488,40
Wind,5489,40
Wind,5490,40
Wind,5491,40
Wind,5492,40
Wind,5493,40
Wind,5494,40
Wind,5495,40
Wind,5496,40
Wind,5497,40
Wind,5498,40
Wind,5499,40
Wind,5500,40
Wind,5501,40
Wind,5502,40
Wind,5503,40
Wind,5504,40
Wind,5505,40
Wind,5506,40
Wind,5507,40
Wind,5508,40
Wind,5509,40
Wind,5510,40
Wind,5511,40
Wind,5512,40
Wind,5513,40
Wind,5514,40
Wind,5515,40
Wind,5516,40
Wind,5517,40
Wind,5518,40
Wind,5519,40
Wind,5520,40
Wind,5521,40
Wind,5522,40
Wind,5523,40
Wind,5524,40
Wind,5525,40
Wind,5526,40
Wind,5527,40
Wind,5528,40
Wind,5529,40
Wind,5530,40
Wind,5531,40
Wind,5532,40
Wind,5533,40
Wind,5534,40
Wind,5535,40
Wind,5536,40
Wind,5537,40
Wind,5538,40
Wind,5539,40
Wind,5540,40
Wind,5541,40
Wind,5542,40
Wind,5543,40
Wind,5544,40
Wind,5545,40
Wind,5546,40
Wind,5547,40
Wind,5548,40
Wind,5549,40
Wind,5550,40
Wind,5551,40
Wind,5552,40
Wind,5553,40
Wind,5554,40
Wind,5555,40
Wind,5556,40
Wind,5557,40
Wind,5558,40
Wind,5559,40
Wind,5560,40
Wind,5561,40
Wind,5562,40
Wind,5563,40
Wind,5564,40
Wind,5565,40
Wind,5566,40
Wind,5567,40
Wind,5568,40
Wind,5569,40
Wind,5570,40
Wind,5571,40
Wind,5572,40
Wind,5573,40
Wind,5574,40
Wind,5575,40
Wind,5576,40
Wind,5577,40
Wind,5578,40
Wind,5579,40
Wind,5580,40
Wind,5581,40
Wind,5582,40
Wind,5583,40
Wind,5584,40
Wind,5585,40
Wind,5586,40
Wind,5587,40
Wind,5588,40
Wind,5589,40
Wind,5590,40
Wind,5591,40
Wind,5592,40
Wind,5593,40
Wind,5594,40
Wind,5595,40
Wind,5596,40
Wind,5597,40
Wind,5598,40
Wind,5599,40
Wind,5600,40
Wind,5601,40
Wind,5602,40
Wind,5603,40
Wind,5604,40
Wind,5605,40
Wind,5606,40
Wind,5607,40
Wind,5608,40
Wind,5609,40
Wind,5610,40
Wind,5611,40
Wind,5612,40
Wind,5613,40
Wind,5614,40
Wind,5615,40
Wind,5616,40
Wind,5617,40
Wind,5618,40
Wind,5619,40
Wind,5620,40
Wind,5621,40
Wind,5622,40
Wind,5623,40
Wind,5624,40
Wind,5625,40
Wind,5626,40
Wind,5627,40
Wind,5628,40
Wind,5629,40
Wind,5630,40
Wind,5631,40
Wind,5632,40
Wind,5633,40
Wind,5634,40
Wind,5635,40
Wind,5636,40
Wind,5637,40
Wind,5638,40
Wind,5639,40
Wind,5640,40
Wind,5641,40
Wind,5642,40
Wind,5643,40
Wind,5644,40
Wind,5645,40
Wind,5646,40
Wind,5647,40
Wind,5648,40
