source,hour,existing_capacity
Wind,3813,"31,890"
Wind,3814,"31,890"
Wind,3815,"31,890"
Wind,3816,"31,890"
Wind,3817,"31,890"
Wind,3818,"31,890"
Wind,3819,"31,890"
Wind,3820,"31,890"
Wind,3821,"31,890"
Wind,3822,"31,890"
Wind,3823,"31,890"
Wind,3824,"31,890"
Wind,3825,"31,890"
Wind,3826,"31,890"
Wind,3827,"31,890"
Wind,3828,"31,890"
Wind,3829,"31,890"
Wind,3830,"31,890"
Wind,3831,"31,890"
Wind,3832,"31,890"
Wind,3833,"31,890"
Wind,3834,"31,890"
Wind,3835,"31,890"
Wind,3836,"31,890"
Wind,3837,"31,890"
Wind,3838,"31,890"
Wind,3839,"31,890"
Wind,3840,"31,890"
Wind,3841,"31,890"
Wind,3842,"31,890"
Wind,3843,"31,890"
Wind,3844,"31,890"
Wind,3845,"31,890"
Wind,3846,"31,890"
Wind,3847,"31,890"
Wind,3848,"31,890"
Wind,3849,"31,890"
Wind,3850,"31,890"
Wind,3851,"31,890"
Wind,3852,"31,890"
Wind,3853,"31,890"
Wind,3854,"31,890"
Wind,3855,"31,890"
Wind,3856,"31,890"
Wind,3857,"31,890"
Wind,3858,"31,890"
Wind,3859,"31,890"
Wind,3860,"31,890"
Wind,3861,"31,890"
Wind,3862,"31,890"
Wind,3863,"31,890"
Wind,3864,"31,890"
Wind,3865,"31,890"
Wind,3866,"31,890"
Wind,3867,"31,890"
Wind,3868,"31,890"
Wind,3869,"31,890"
Wind,3870,"31,890"
Wind,3871,"31,890"
Wind,3872,"31,890"
Wind,3873,"31,890"
Wind,3874,"31,890"
Wind,3875,"31,890"
Wind,3876,"31,890"
Wind,3877,"31,890"
Wind,3878,"31,890"
Wind,3879,"31,890"
Wind,3880,"31,890"
Wind,3881,"31,890"
Wind,3882,"31,890"
Wind,3883,"31,890"
Wind,3884,"31,890"
Wind,3885,"31,890"
Wind,3886,"31,890"
Wind,3887,"31,890"
Wind,3888,"31,890"
Wind,3889,"31,890"
Wind,3890,"31,890"
Wind,3891,"31,890"
Wind,3892,"31,890"
Wind,3893,"31,890"
Wind,3894,"31,890"
Wind,3895,"31,890"
Wind,3896,"31,890"
Wind,3897,"31,890"
Wind,3898,"31,890"
Wind,3899,"31,890"
Wind,3900,"31,890"
Wind,3901,"31,890"
Wind,3902,"31,890"
Wind,3903,"31,890"
Wind,3904,"31,890"
Wind,3905,"31,890"
Wind,3906,"31,890"
Wind,3907,"31,890"
Wind,3908,"31,890"
Wind,3909,"31,890"
Wind,3910,"31,890"
Wind,3911,"31,890"
Wind,3912,"31,890"
Wind,3913,"31,890"
Wind,3914,"31,890"
Wind,3915,"31,890"
Wind,3916,"31,890"
Wind,3917,"31,890"
Wind,3918,"31,890"
Wind,3919,"31,890"
Wind,3920,"31,890"
Wind,3921,"31,890"
Wind,3922,"31,890"
Wind,3923,"31,890"
Wind,3924,"31,890"
Wind,3925,"31,890"
Wind,3926,"31,890"
Wind,3927,"31,890"
Wind,3928,"31,890"
Wind,3929,"31,890"
Wind,3930,"31,890"
Wind,3931,"31,890"
Wind,3932,"31,890"
Wind,3933,"31,890"
Wind,3934,"31,890"
Wind,3935,"31,890"
Wind,3936,"31,933"
Wind,3937,"31,933"
Wind,3938,"31,933"
Wind,3939,"31,933"
Wind,3940,"31,933"
Wind,3941,"31,933"
Wind,3942,"31,933"
Wind,3943,"31,933"
Wind,3944,"31,933"
Wind,3945,"31,933"
Wind,3946,"31,933"
Wind,3947,"31,933"
Wind,3948,"31,933"
Wind,3949,"31,933"
Wind,3950,"31,933"
Wind,3951,"31,933"
Wind,3952,"31,933"
Wind,3953,"31,933"
Wind,3954,"31,933"
Wind,3955,"31,933"
Wind,3956,"31,933"
Wind,3957,"31,933"
Wind,3958,"31,933"
Wind,3959,"31,933"
Wind,3960,"31,933"
Wind,3961,"31,933"
Wind,3962,"31,933"
Wind,3963,"31,933"
Wind,3964,"31,933"
Wind,3965,"31,933"
Wind,3966,"31,933"
Wind,3967,"31,933"
Wind,3968,"31,933"
Wind,3969,"31,933"
Wind,3970,"31,933"
Wind,3971,"31,933"
Wind,3972,"31,933"
Wind,3973,"31,933"
Wind,3974,"31,933"
Wind,3975,"31,933"
Wind,3976,"31,933"
Wind,3977,"31,933"
Wind,3978,"31,933"
Wind,3979,"31,933"
Wind,3980,"31,933"
Wind,3981,"31,933"
Wind,3982,"31,933"
Wind,3983,"31,933"
Wind,3984,"31,933"
Wind,3985,"31,933"
Wind,3986,"31,933"
Wind,3987,"31,933"
Wind,3988,"31,933"
Wind,3989,"31,933"
Wind,3990,"31,933"
Wind,3991,"31,933"
Wind,3992,"31,933"
Wind,3993,"31,933"
Wind,3994,"31,933"
Wind,3995,"31,933"
Wind,3996,"31,933"
Wind,3997,"31,933"
Wind,3998,"31,933"
Wind,3999,"31,933"
Wind,4000,"31,933"
Wind,4001,"31,933"
Wind,4002,"31,933"
Wind,4003,"31,933"
Wind,4004,"31,933"
Wind,4005,"31,933"
Wind,4006,"31,933"
Wind,4007,"31,933"
Wind,4008,"32,300"
Wind,4009,"32,300"
Wind,4010,"32,300"
Wind,4011,"32,300"
Wind,4012,"32,300"
Wind,4013,"32,300"
Wind,4014,"32,300"
Wind,4015,"32,300"
Wind,4016,"32,300"
Wind,4017,"32,300"
Wind,4018,"32,300"
Wind,4019,"32,300"
Wind,4020,"32,300"
Wind,4021,"32,300"
Wind,4022,"32,300"
Wind,4023,"32,300"
Wind,4024,"32,300"
Wind,4025,"32,300"
Wind,4026,"32,300"
Wind,4027,"32,300"
Wind,4028,"32,300"
Wind,4029,"32,300"
Wind,4030,"32,300"
Wind,4031,"32,300"
Wind,4032,"32,300"
Wind,4033,"32,300"
Wind,4034,"32,300"
Wind,4035,"32,300"
Wind,4036,"32,300"
Wind,4037,"32,300"
Wind,4038,"32,300"
Wind,4039,"32,300"
Wind,4040,"32,300"
Wind,4041,"32,300"
Wind,4042,"32,300"
Wind,4043,"32,300"
Wind,4044,"32,300"
Wind,4045,"32,300"
Wind,4046,"32,300"
Wind,4047,"32,300"
Wind,4048,"32,300"
Wind,4049,"32,300"
Wind,4050,"32,300"
Wind,4051,"32,300"
Wind,4052,"32,300"
Wind,4053,"32,300"
Wind,4054,"32,300"
Wind,4055,"32,300"
Wind,4056,"32,300"
Wind,4057,"32,300"
Wind,4058,"32,300"
Wind,4059,"32,300"
Wind,4060,"32,300"
Wind,4061,"32,300"
Wind,4062,"32,300"
Wind,4063,"32,300"
Wind,4064,"32,300"
Wind,4065,"32,300"
Wind,4066,"32,300"
Wind,4067,"32,300"
Wind,4068,"32,300"
Wind,4069,"32,300"
Wind,4070,"32,300"
Wind,4071,"32,300"
Wind,4072,"32,300"
Wind,4073,"32,300"
Wind,4074,"32,300"
Wind,4075,"32,300"
Wind,4076,"32,300"
Wind,4077,"32,300"
Wind,4078,"32,300"
Wind,4079,"32,300"
Wind,4080,"32,300"
Wind,4081,"32,300"
Wind,4082,"32,300"
Wind,4083,"32,300"
Wind,4084,"32,300"
Wind,4085,"32,300"
Wind,4086,"32,300"
Wind,4087,"32,300"
Wind,4088,"32,300"
Wind,4089,"32,300"
Wind,4090,"32,300"
Wind,4091,"32,300"
Wind,4092,"32,300"
Wind,4093,"32,300"
Wind,4094,"32,300"
Wind,4095,"32,300"
Wind,4096,"32,300"
Wind,4097,"32,300"
Wind,4098,"32,300"
Wind,4099,"32,300"
Wind,4100,"32,300"
Wind,4101,"32,300"
Wind,4102,"32,300"
Wind,4103,"32,300"
Wind,4104,"32,300"
Wind,4105,"32,300"
Wind,4106,"32,300"
Wind,4107,"32,300"
Wind,4108,"32,300"
Wind,4109,"32,300"
Wind,4110,"32,300"
Wind,4111,"32,300"
Wind,4112,"32,300"
Wind,4113,"32,300"
Wind,4114,"32,300"
Wind,4115,"32,300"
Wind,4116,"32,300"
Wind,4117,"32,300"
Wind,4118,"32,300"
Wind,4119,"32,300"
Wind,4120,"32,300"
Wind,4121,"32,300"
Wind,4122,"32,300"
Wind,4123,"32,300"
Wind,4124,"32,300"
Wind,4125,"32,300"
Wind,4126,"32,300"
Wind,4127,"32,300"
Wind,4128,"32,353"
Wind,4129,"32,353"
Wind,4130,"32,353"
Wind,4131,"32,353"
Wind,4132,"32,353"
Wind,4133,"32,353"
Wind,4134,"32,353"
Wind,4135,"32,353"
Wind,4136,"32,353"
Wind,4137,"32,353"
Wind,4138,"32,353"
Wind,4139,"32,353"
Wind,4140,"32,353"
Wind,4141,"32,353"
Wind,4142,"32,353"
Wind,4143,"32,353"
Wind,4144,"32,353"
Wind,4145,"32,353"
Wind,4146,"32,353"
Wind,4147,"32,353"
Wind,4148,"32,353"
Wind,4149,"32,353"
Wind,4150,"32,353"
Wind,4151,"32,353"
Wind,4152,"32,355"
Wind,4153,"32,355"
Wind,4154,"32,355"
Wind,4155,"32,355"
Wind,4156,"32,355"
Wind,4157,"32,355"
Wind,4158,"32,355"
Wind,4159,"32,355"
Wind,4160,"32,355"
Wind,4161,"32,355"
Wind,4162,"32,355"
Wind,4163,"32,355"
Wind,4164,"32,355"
Wind,4165,"32,355"
Wind,4166,"32,355"
Wind,4167,"32,355"
Wind,4168,"32,355"
Wind,4169,"32,355"
Wind,4170,"32,355"
Wind,4171,"32,355"
Wind,4172,"32,355"
Wind,4173,"32,355"
Wind,4174,"32,355"
Wind,4175,"32,355"
Wind,4176,"32,355"
Wind,4177,"32,355"
Wind,4178,"32,355"
Wind,4179,"32,355"
Wind,4180,"32,355"
Wind,4181,"32,355"
Wind,4182,"32,355"
Wind,4183,"32,355"
Wind,4184,"32,355"
Wind,4185,"32,355"
Wind,4186,"32,355"
Wind,4187,"32,355"
Wind,4188,"32,355"
Wind,4189,"32,355"
Wind,4190,"32,355"
Wind,4191,"32,355"
Wind,4192,"32,355"
Wind,4193,"32,355"
Wind,4194,"32,355"
Wind,4195,"32,355"
Wind,4196,"32,355"
Wind,4197,"32,355"
Wind,4198,"32,355"
Wind,4199,"32,355"
Wind,4200,"32,482"
Wind,4201,"32,482"
Wind,4202,"32,482"
Wind,4203,"32,482"
Wind,4204,"32,482"
Wind,4205,"32,482"
Wind,4206,"32,482"
Wind,4207,"32,482"
Wind,4208,"32,482"
Wind,4209,"32,482"
Wind,4210,"32,482"
Wind,4211,"32,482"
Wind,4212,"32,482"
Wind,4213,"32,482"
Wind,4214,"32,482"
Wind,4215,"32,482"
Wind,4216,"32,482"
Wind,4217,"32,482"
Wind,4218,"32,482"
Wind,4219,"32,482"
Wind,4220,"32,482"
Wind,4221,"32,482"
Wind,4222,"32,482"
Wind,4223,"32,482"
Wind,4224,"32,482"
Wind,4225,"32,482"
Wind,4226,"32,482"
Wind,4227,"32,482"
Wind,4228,"32,482"
Wind,4229,"32,482"
Wind,4230,"32,482"
Wind,4231,"32,482"
Wind,4232,"32,482"
Wind,4233,"32,482"
Wind,4234,"32,482"
Wind,4235,"32,482"
Wind,4236,"32,482"
Wind,4237,"32,482"
Wind,4238,"32,482"
Wind,4239,"32,482"
Wind,4240,"32,482"
Wind,4241,"32,482"
Wind,4242,"32,482"
Wind,4243,"32,482"
Wind,4244,"32,482"
Wind,4245,"32,482"
Wind,4246,"32,482"
Wind,4247,"32,482"
Wind,4248,"32,482"
Wind,4249,"32,482"
Wind,4250,"32,482"
Wind,4251,"32,482"
Wind,4252,"32,482"
Wind,4253,"32,482"
Wind,4254,"32,482"
Wind,4255,"32,482"
Wind,4256,"32,482"
Wind,4257,"32,482"
Wind,4258,"32,482"
Wind,4259,"32,482"
Wind,4260,"32,482"
Wind,4261,"32,482"
Wind,4262,"32,482"
Wind,4263,"32,482"
Wind,4264,"32,482"
Wind,4265,"32,482"
Wind,4266,"32,482"
Wind,4267,"32,482"
Wind,4268,"32,482"
Wind,4269,"32,482"
Wind,4270,"32,482"
Wind,4271,"32,482"
Wind,4272,"32,581"
Wind,4273,"32,581"
Wind,4274,"32,581"
Wind,4275,"32,581"
Wind,4276,"32,581"
Wind,4277,"32,581"
Wind,4278,"32,581"
Wind,4279,"32,581"
Wind,4280,"32,581"
Wind,4281,"32,581"
Wind,4282,"32,581"
Wind,4283,"32,581"
Wind,4284,"32,581"
Wind,4285,"32,581"
Wind,4286,"32,581"
Wind,4287,"32,581"
Wind,4288,"32,581"
Wind,4289,"32,581"
Wind,4290,"32,581"
Wind,4291,"32,581"
Wind,4292,"32,581"
Wind,4293,"32,581"
Wind,4294,"32,581"
Wind,4295,"32,581"
Wind,4296,"32,581"
Wind,4297,"32,581"
Wind,4298,"32,581"
Wind,4299,"32,581"
Wind,4300,"32,581"
Wind,4301,"32,581"
Wind,4302,"32,581"
Wind,4303,"32,581"
Wind,4304,"32,581"
Wind,4305,"32,581"
Wind,4306,"32,581"
Wind,4307,"32,581"
Wind,4308,"32,581"
Wind,4309,"32,581"
Wind,4310,"32,581"
Wind,4311,"32,581"
Wind,4312,"32,581"
Wind,4313,"32,581"
Wind,4314,"32,581"
Wind,4315,"32,581"
Wind,4316,"32,581"
Wind,4317,"32,581"
Wind,4318,"32,581"
Wind,4319,"32,581"
Wind,4320,"32,581"
Wind,4321,"32,581"
Wind,4322,"32,581"
Wind,4323,"32,581"
Wind,4324,"32,581"
Wind,4325,"32,581"
Wind,4326,"32,581"
Wind,4327,"32,581"
Wind,4328,"32,581"
Wind,4329,"32,581"
Wind,4330,"32,581"
Wind,4331,"32,581"
Wind,4332,"32,581"
Wind,4333,"32,581"
Wind,4334,"32,581"
Wind,4335,"32,581"
Wind,4336,"32,581"
Wind,4337,"32,581"
Wind,4338,"32,581"
Wind,4339,"32,581"
Wind,4340,"32,581"
Wind,4341,"32,581"
Wind,4342,"32,581"
Wind,4343,"32,581"
Wind,4344,"32,581"
Wind,4345,"32,581"
Wind,4346,"32,581"
Wind,4347,"32,581"
Wind,4348,"32,581"
Wind,4349,"32,581"
Wind,4350,"32,581"
Wind,4351,"32,581"
Wind,4352,"32,581"
Wind,4353,"32,581"
Wind,4354,"32,581"
Wind,4355,"32,581"
Wind,4356,"32,581"
Wind,4357,"32,581"
Wind,4358,"32,581"
Wind,4359,"32,581"
Wind,4360,"32,581"
Wind,4361,"32,581"
Wind,4362,"32,581"
Wind,4363,"32,581"
Wind,4364,"32,581"
Wind,4365,"32,581"
Wind,4366,"32,581"
Wind,4367,"32,581"
Wind,4368,"32,581"
Wind,4369,"32,581"
Wind,4370,"32,581"
Wind,4371,"32,581"
Wind,4372,"32,581"
Wind,4373,"32,581"
Wind,4374,"32,581"
Wind,4375,"32,581"
Wind,4376,"32,581"
Wind,4377,"32,581"
Wind,4378,"32,581"
Wind,4379,"32,581"
Wind,4380,"32,581"
Wind,4381,"32,581"
Wind,4382,"32,581"
Wind,4383,"32,581"
Wind,4384,"32,581"
Wind,4385,"32,581"
Wind,4386,"32,581"
Wind,4387,"32,581"
Wind,4388,"32,581"
Wind,4389,"32,581"
Wind,4390,"32,581"
Wind,4391,"32,581"
Wind,4392,"32,581"
Wind,4393,"32,581"
Wind,4394,"32,581"
Wind,4395,"32,581"
Wind,4396,"32,581"
Wind,4397,"32,581"
Wind,4398,"32,581"
Wind,4399,"32,581"
Wind,4400,"32,581"
Wind,4401,"32,581"
Wind,4402,"32,581"
Wind,4403,"32,581"
Wind,4404,"32,581"
Wind,4405,"32,581"
Wind,4406,"32,581"
Wind,4407,"32,581"
Wind,4408,"32,581"
Wind,4409,"32,581"
Wind,4410,"32,581"
Wind,4411,"32,581"
Wind,4412,"32,581"
Wind,4413,"32,581"
Wind,4414,"32,581"
Wind,4415,"32,581"
Wind,4416,"32,581"
Wind,4417,"32,581"
Wind,4418,"32,581"
Wind,4419,"32,581"
Wind,4420,"32,581"
Wind,4421,"32,581"
Wind,4422,"32,581"
Wind,4423,"32,581"
Wind,4424,"32,581"
Wind,4425,"32,581"
Wind,4426,"32,581"
Wind,4427,"32,581"
Wind,4428,"32,581"
Wind,4429,"32,581"
Wind,4430,"32,581"
Wind,4431,"32,581"
Wind,4432,"32,581"
Wind,4433,"32,581"
Wind,4434,"32,581"
Wind,4435,"32,581"
Wind,4436,"32,581"
Wind,4437,"32,581"
Wind,4438,"32,581"
Wind,4439,"32,581"
Wind,4440,"32,581"
Wind,4441,"32,581"
Wind,4442,"32,581"
Wind,4443,"32,581"
Wind,4444,"32,581"
Wind,4445,"32,581"
Wind,4446,"32,581"
Wind,4447,"32,581"
Wind,4448,"32,581"
Wind,4449,"32,581"
Wind,4450,"32,581"
Wind,4451,"32,581"
Wind,4452,"32,581"
Wind,4453,"32,581"
Wind,4454,"32,581"
Wind,4455,"32,581"
Wind,4456,"32,581"
Wind,4457,"32,581"
Wind,4458,"32,581"
Wind,4459,"32,581"
Wind,4460,"32,581"
Wind,4461,"32,581"
Wind,4462,"32,581"
Wind,4463,"32,581"
Wind,4464,"32,581"
Wind,4465,"32,581"
Wind,4466,"32,581"
Wind,4467,"32,581"
Wind,4468,"32,581"
Wind,4469,"32,581"
Wind,4470,"32,581"
Wind,4471,"32,581"
Wind,4472,"32,581"
Wind,4473,"32,581"
Wind,4474,"32,581"
Wind,4475,"32,581"
Wind,4476,"32,581"
Wind,4477,"32,581"
Wind,4478,"32,581"
Wind,4479,"32,581"
Wind,4480,"32,581"
Wind,4481,"32,581"
Wind,4482,"32,581"
Wind,4483,"32,581"
Wind,4484,"32,581"
Wind,4485,"32,581"
Wind,4486,"32,581"
Wind,4487,"32,581"
Wind,4488,"32,581"
Wind,4489,"32,581"
Wind,4490,"32,581"
Wind,4491,"32,581"
Wind,4492,"32,581"
Wind,4493,"32,581"
Wind,4494,"32,581"
Wind,4495,"32,581"
Wind,4496,"32,581"
Wind,4497,"32,581"
Wind,4498,"32,581"
Wind,4499,"32,581"
Wind,4500,"32,581"
Wind,4501,"32,581"
Wind,4502,"32,581"
Wind,4503,"32,581"
Wind,4504,"32,581"
Wind,4505,"32,581"
Wind,4506,"32,581"
Wind,4507,"32,581"
Wind,4508,"32,581"
Wind,4509,"32,581"
Wind,4510,"32,581"
Wind,4511,"32,581"
Wind,4512,"32,581"
Wind,4513,"32,581"
Wind,4514,"32,581"
Wind,4515,"32,581"
Wind,4516,"32,581"
Wind,4517,"32,581"
Wind,4518,"32,581"
Wind,4519,"32,581"
Wind,4520,"32,581"
Wind,4521,"32,581"
Wind,4522,"32,581"
Wind,4523,"32,581"
Wind,4524,"32,581"
Wind,4525,"32,581"
Wind,4526,"32,581"
Wind,4527,"32,581"
Wind,4528,"32,581"
Wind,4529,"32,581"
Wind,4530,"32,581"
Wind,4531,"32,581"
Wind,4532,"32,581"
Wind,4533,"32,581"
Wind,4534,"32,581"
Wind,4535,"32,581"
Wind,4536,"32,581"
Wind,4537,"32,581"
Wind,4538,"32,581"
Wind,4539,"32,581"
Wind,4540,"32,581"
Wind,4541,"32,581"
Wind,4542,"32,581"
Wind,4543,"32,581"
Wind,4544,"32,581"
Wind,4545,"32,581"
Wind,4546,"32,581"
Wind,4547,"32,581"
Wind,4548,"32,581"
Wind,4549,"32,581"
Wind,4550,"32,581"
Wind,4551,"32,581"
Wind,4552,"32,581"
Wind,4553,"32,581"
Wind,4554,"32,581"
Wind,4555,"32,581"
Wind,4556,"32,581"
Wind,4557,"32,581"
Wind,4558,"32,581"
Wind,4559,"32,581"
Wind,4560,"32,581"
Wind,4561,"32,581"
Wind,4562,"32,581"
Wind,4563,"32,581"
Wind,4564,"32,581"
Wind,4565,"32,581"
Wind,4566,"32,581"
Wind,4567,"32,581"
Wind,4568,"32,581"
Wind,4569,"32,581"
Wind,4570,"32,581"
Wind,4571,"32,581"
Wind,4572,"32,581"
Wind,4573,"32,581"
Wind,4574,"32,581"
Wind,4575,"32,581"
Wind,4576,"32,581"
Wind,4577,"32,581"
Wind,4578,"32,581"
Wind,4579,"32,581"
Wind,4580,"32,581"
Wind,4581,"32,581"
Wind,4582,"32,581"
Wind,4583,"32,581"
Wind,4584,"32,581"
Wind,4585,"32,581"
Wind,4586,"32,581"
Wind,4587,"32,581"
Wind,4588,"32,581"
Wind,4589,"32,581"
Wind,4590,"32,581"
Wind,4591,"32,581"
Wind,4592,"32,581"
Wind,4593,"32,581"
Wind,4594,"32,581"
Wind,4595,"32,581"
Wind,4596,"32,581"
Wind,4597,"32,581"
Wind,4598,"32,581"
Wind,4599,"32,581"
Wind,4600,"32,581"
Wind,4601,"32,581"
Wind,4602,"32,581"
Wind,4603,"32,581"
Wind,4604,"32,581"
Wind,4605,"32,581"
Wind,4606,"32,581"
Wind,4607,"32,581"
Wind,4608,"32,581"
Wind,4609,"32,581"
Wind,4610,"32,581"
Wind,4611,"32,581"
Wind,4612,"32,581"
Wind,4613,"32,581"
Wind,4614,"32,581"
Wind,4615,"32,581"
Wind,4616,"32,581"
Wind,4617,"32,581"
Wind,4618,"32,581"
Wind,4619,"32,581"
Wind,4620,"32,581"
Wind,4621,"32,581"
Wind,4622,"32,581"
Wind,4623,"32,581"
Wind,4624,"32,581"
Wind,4625,"32,581"
Wind,4626,"32,581"
Wind,4627,"32,581"
Wind,4628,"32,581"
Wind,4629,"32,581"
Wind,4630,"32,581"
Wind,4631,"32,581"
Wind,4632,"32,581"
Wind,4633,"32,581"
Wind,4634,"32,581"
Wind,4635,"32,581"
Wind,4636,"32,581"
Wind,4637,"32,581"
Wind,4638,"32,581"
Wind,4639,"32,581"
Wind,4640,"32,581"
Wind,4641,"32,581"
Wind,4642,"32,581"
Wind,4643,"32,581"
Wind,4644,"32,581"
Wind,4645,"32,581"
Wind,4646,"32,581"
Wind,4647,"32,581"
Wind,4648,"32,581"
Wind,4649,"32,581"
Wind,4650,"32,581"
Wind,4651,"32,581"
Wind,4652,"32,581"
Wind,4653,"32,581"
Wind,4654,"32,581"
Wind,4655,"32,581"
Wind,4656,"32,581"
Wind,4657,"32,581"
Wind,4658,"32,581"
Wind,4659,"32,581"
Wind,4660,"32,581"
Wind,4661,"32,581"
Wind,4662,"32,581"
Wind,4663,"32,581"
Wind,4664,"32,581"
Wind,4665,"32,581"
Wind,4666,"32,581"
Wind,4667,"32,581"
Wind,4668,"32,581"
Wind,4669,"32,581"
Wind,4670,"32,581"
Wind,4671,"32,581"
Wind,4672,"32,581"
Wind,4673,"32,581"
Wind,4674,"32,581"
Wind,4675,"32,581"
Wind,4676,"32,581"
Wind,4677,"32,581"
Wind,4678,"32,581"
Wind,4679,"32,581"
Wind,4680,"32,581"
Wind,4681,"32,581"
Wind,4682,"32,581"
Wind,4683,"32,581"
Wind,4684,"32,581"
Wind,4685,"32,581"
Wind,4686,"32,581"
Wind,4687,"32,581"
Wind,4688,"32,581"
Wind,4689,"32,581"
Wind,4690,"32,581"
Wind,4691,"32,581"
Wind,4692,"32,581"
Wind,4693,"32,581"
Wind,4694,"32,581"
Wind,4695,"32,581"
Wind,4696,"32,581"
Wind,4697,"32,581"
Wind,4698,"32,581"
Wind,4699,"32,581"
Wind,4700,"32,581"
Wind,4701,"32,581"
Wind,4702,"32,581"
Wind,4703,"32,581"
Wind,4704,"32,581"
Wind,4705,"32,581"
Wind,4706,"32,581"
Wind,4707,"32,581"
Wind,4708,"32,581"
Wind,4709,"32,581"
Wind,4710,"32,581"
Wind,4711,"32,581"
Wind,4712,"32,581"
Wind,4713,"32,581"
Wind,4714,"32,581"
Wind,4715,"32,581"
Wind,4716,"32,581"
Wind,4717,"32,581"
Wind,4718,"32,581"
Wind,4719,"32,581"
Wind,4720,"32,581"
Wind,4721,"32,581"
Wind,4722,"32,581"
Wind,4723,"32,581"
Wind,4724,"32,581"
Wind,4725,"32,581"
Wind,4726,"32,581"
Wind,4727,"32,581"
Wind,4728,"32,581"
Wind,4729,"32,581"
Wind,4730,"32,581"
Wind,4731,"32,581"
Wind,4732,"32,581"
Wind,4733,"32,581"
Wind,4734,"32,581"
Wind,4735,"32,581"
Wind,4736,"32,581"
Wind,4737,"32,581"
Wind,4738,"32,581"
Wind,4739,"32,581"
Wind,4740,"32,581"
Wind,4741,"32,581"
Wind,4742,"32,581"
Wind,4743,"32,581"
Wind,4744,"32,581"
Wind,4745,"32,581"
Wind,4746,"32,581"
Wind,4747,"32,581"
Wind,4748,"32,581"
Wind,4749,"32,581"
Wind,4750,"32,581"
Wind,4751,"32,581"
Wind,4752,"32,581"
Wind,4753,"32,581"
Wind,4754,"32,581"
Wind,4755,"32,581"
Wind,4756,"32,581"
Wind,4757,"32,581"
Wind,4758,"32,581"
Wind,4759,"32,581"
Wind,4760,"32,581"
Wind,4761,"32,581"
Wind,4762,"32,581"
Wind,4763,"32,581"
Wind,4764,"32,581"
Wind,4765,"32,581"
Wind,4766,"32,581"
Wind,4767,"32,581"
Wind,4768,"32,581"
Wind,4769,"32,581"
Wind,4770,"32,581"
Wind,4771,"32,581"
Wind,4772,"32,581"
Wind,4773,"32,581"
Wind,4774,"32,581"
Wind,4775,"32,581"
Wind,4776,"32,581"
Wind,4777,"32,581"
Wind,4778,"32,581"
Wind,4779,"32,581"
Wind,4780,"32,581"
Wind,4781,"32,581"
Wind,4782,"32,581"
Wind,4783,"32,581"
Wind,4784,"32,581"
Wind,4785,"32,581"
Wind,4786,"32,581"
Wind,4787,"32,581"
Wind,4788,"32,581"
Wind,4789,"32,581"
Wind,4790,"32,581"
Wind,4791,"32,581"
Wind,4792,"32,581"
Wind,4793,"32,581"
Wind,4794,"32,581"
Wind,4795,"32,581"
Wind,4796,"32,581"
Wind,4797,"32,581"
Wind,4798,"32,581"
Wind,4799,"32,581"
Wind,4800,"32,581"
Wind,4801,"32,581"
Wind,4802,"32,581"
Wind,4803,"32,581"
Wind,4804,"32,581"
Wind,4805,"32,581"
Wind,4806,"32,581"
Wind,4807,"32,581"
Wind,4808,"32,581"
Wind,4809,"32,581"
Wind,4810,"32,581"
Wind,4811,"32,581"
Wind,4812,"32,581"
Wind,4813,"32,581"
Wind,4814,"32,581"
Wind,4815,"32,581"
Wind,4816,"32,581"
Wind,4817,"32,581"
Wind,4818,"32,581"
Wind,4819,"32,581"
Wind,4820,"32,581"
Wind,4821,"32,581"
Wind,4822,"32,581"
Wind,4823,"32,581"
Wind,4824,"32,581"
Wind,4825,"32,581"
Wind,4826,"32,581"
Wind,4827,"32,581"
Wind,4828,"32,581"
Wind,4829,"32,581"
Wind,4830,"32,581"
Wind,4831,"32,581"
Wind,4832,"32,581"
Wind,4833,"32,581"
Wind,4834,"32,581"
Wind,4835,"32,581"
Wind,4836,"32,581"
Wind,4837,"32,581"
Wind,4838,"32,581"
Wind,4839,"32,581"
Wind,4840,"32,581"
Wind,4841,"32,581"
Wind,4842,"32,581"
Wind,4843,"32,581"
Wind,4844,"32,581"
Wind,4845,"32,581"
Wind,4846,"32,581"
Wind,4847,"32,581"
Wind,4848,"32,581"
Wind,4849,"32,581"
Wind,4850,"32,581"
Wind,4851,"32,581"
Wind,4852,"32,581"
Wind,4853,"32,581"
Wind,4854,"32,581"
Wind,4855,"32,581"
Wind,4856,"32,581"
Wind,4857,"32,581"
Wind,4858,"32,581"
Wind,4859,"32,581"
Wind,4860,"32,581"
Wind,4861,"32,581"
Wind,4862,"32,581"
Wind,4863,"32,581"
Wind,4864,"32,581"
Wind,4865,"32,581"
Wind,4866,"32,581"
Wind,4867,"32,581"
Wind,4868,"32,581"
Wind,4869,"32,581"
Wind,4870,"32,581"
Wind,4871,"32,581"
Wind,4872,"32,581"
Wind,4873,"32,581"
Wind,4874,"32,581"
Wind,4875,"32,581"
Wind,4876,"32,581"
Wind,4877,"32,581"
Wind,4878,"32,581"
Wind,4879,"32,581"
Wind,4880,"32,581"
Wind,4881,"32,581"
Wind,4882,"32,581"
Wind,4883,"32,581"
Wind,4884,"32,581"
Wind,4885,"32,581"
Wind,4886,"32,581"
Wind,4887,"32,581"
Wind,4888,"32,581"
