Hour,Demand
2128,43508.13672
2129,44009.28125
2130,44277.50391
2131,43769.24219
2132,44382.00391
2133,44307.23047
2134,42260.25781
2135,39459.64063
2136,36661.625
2137,34697.54297
2138,33433.22266
2139,32525.69727
2140,32567.2207
2141,33256.56641
2142,35063.625
2143,38202.07031
2144,38512.55469
2145,39507.57813
2146,40409.89844
2147,41010.55469
2148,41020.19141
2149,40815.29688
2150,40223.96875
2151,39702.94531
2152,39211.72266
2153,39221.4375
2154,39119.54297
2155,38506.21094
2156,39200.24219
2157,39100.62891
2158,37431.10547
2159,35147.01953
2160,33120.57813
2161,31814.41406
2162,31196.51758
2163,30847.45508
2164,31211.81836
2165,32393.125
2166,35248.99219
2167,38848.08203
2168,39630.97656
2169,39040.26563
2170,38407.19141
2171,38127.62109
2172,37534.89453
2173,37342.62891
2174,37040.32031
2175,36984.78125
2176,37184.57813
2177,37539.36719
2178,37624.14453
2179,37171.84766
2180,38176.83203
2181,37851.97656
2182,36616.44922
2183,34902.63281
2184,33141.84766
2185,31960.39258
2186,31548.75977
2187,31252.48047
2188,31600.125
2189,32232.21094
2190,34144.73047
2191,36616.25781
2192,37722.61719
2193,37832.11719
2194,37875.94531
2195,37671.96875
2196,36721.37891
2197,36611.94141
2198,36270.35938
2199,36495.75391
2200,36716.63672
2201,36737.26563
2202,36916.16016
2203,36664.05859
2204,37228.8125
2205,37251.32422
2206,36439.98047
2207,35015.44531
2208,33300.82813
2209,31851.20117
2210,31098.44141
2211,30547.06055
2212,30408.76172
2213,30472.26563
2214,31352.32227
2215,32530.38477
2216,33535.23438
2217,34678.49609
2218,35788.13281
2219,36389.02734
2220,36261.63281
2221,35928.26953
2222,35572.24219
2223,35563.53906
2224,35411.26563
2225,35486.40234
2226,35403.88672
2227,35295.69531
2228,36294.98047
2229,36515.56641
2230,35569.73438
2231,34362.32031
2232,32727.67578
2233,31220.07813
2234,30413.92578
2235,29632.14258
2236,29305.1582
2237,29508.82617
2238,29889.34961
2239,30895.16406
2240,31759.10742
2241,32997.84766
2242,34454.5
2243,34921.75781
2244,35299.36719
2245,35317.96094
2246,35514.19922
2247,35282
2248,35669.35938
2249,36021.16406
2250,36348.54688
2251,36396.42578
2252,37666.92969
2253,38085.22266
2254,37007.53516
2255,34819.57031
2256,32567.71094
2257,31121.37305
2258,30143.58984
2259,29720.75977
2260,29883.375
2261,30645.06641
2262,32815.63672
2263,35645.52734
2264,36449.52344
2265,37377.51563
2266,38658.05859
2267,39442.22266
2268,40136.51172
2269,40459.48438
2270,41331.16797
2271,42277.29688
2272,43147.87109
2273,43821.94531
2274,43758.95313
2275,42928.25391
2276,43291.44531
2277,42879.30469
2278,40824.375
2279,38122.00391
2280,35542.41797
2281,33711.21484
2282,32675.49414
2283,31931.02344
2284,31943.67383
2285,32635.14453
2286,34735.76172
2287,37717.71484
2288,38177.00781
2289,39166.41797
2290,40425.24609
2291,41536.91016
2292,42918.73438
2293,44127.20313
2294,45489.77734
2295,46461.19141
2296,47604.61719
2297,48060.27344
2298,47916.33594
2299,46691.66016
2300,46614.63281
2301,46237.95703
2302,44167.28125
2303,40954.6875
2304,38204.04297
2305,36189.36719
2306,34995.375
2307,34252.62891
2308,33974.07422
2309,34574.34375
2310,36428.51172
2311,39100.09375
2312,39646.60156
2313,40361.375
2314,41464.60938
2315,41795.67188
2316,42791.73438
2317,44145.78516
2318,44820.21484
2319,45895.72656
2320,47041.21094
2321,47557.1875
2322,47178.69922
2323,46018.17969
2324,44618.4375
2325,44247.72656
2326,41522.85938
2327,38244.72656
2328,35113.37109
2329,33011.20703
2330,31694.12891
2331,31023.82813
2332,30897.37695
2333,31511.06055
2334,33640.64063
2335,36543.16406
2336,36939.85156
2337,37941.64063
2338,39032.84766
2339,40524.67188
2340,42280.02344
2341,44176.05859
2342,46262.40234
2343,48115.57422
2344,49896.86328
2345,51058.90625
2346,50898.94531
2347,49663.71094
2348,48636.41406
2349,47689.33203
2350,44996.13672
2351,41715.54688
2352,38826.98438
2353,36570.76172
2354,35238.23438
2355,34481.31641
2356,34173.67578
2357,34724.60938
2358,36537.06641
2359,39181.76172
2360,40090.44922
2361,41498.44531
2362,42786.48438
2363,44200.92578
2364,45621.27344
2365,47512.26172
2366,49366.27734
2367,50916.49219
2368,52435.95313
2369,52851.95313
2370,52297.38281
2371,50901.08984
2372,49321.94531
2373,48170.53516
2374,46098.35156
2375,42641.76172
2376,39680.74609
2377,37117.38672
2378,35381.91406
2379,34194.95703
2380,33309.03125
2381,32779.38672
2382,33034.23047
2383,33807.60547
2384,34785.47656
2385,35989.98047
2386,37047.38281
2387,38019.38281
2388,38885.46094
2389,39750.54688
2390,40739.69531
2391,41728.1875
2392,42642.92188
2393,43360.32422
2394,43353.17969
2395,42137.65625
2396,40819.99609
2397,40245.72266
2398,38557.55859
2399,36566.29297
2400,34461.79297
2401,33019.57031
2402,31799.69727
2403,31211.82422
2404,30936.57422
2405,30766.94141
2406,31234.96289
2407,31932.15039
2408,32906.48828
2409,34195.66406
2410,35533.41797
2411,36607.18359
2412,37800.60156
2413,39179.875
2414,40537.05469
2415,43048.82813
2416,45050.64063
2417,46795.89453
2418,47461.31641
2419,46102.85156
2420,44758.10156
2421,44532.21484
2422,42423.24219
2423,39415.44141
2424,36273.35938
2425,34155.90625
2426,32915.25781
2427,32222.49219
2428,32104.05078
2429,32947.8125
2430,34804.69531
2431,37196.78906
2432,38155.91406
2433,39371.10938
2434,40672.69922
2435,42135.76172
2436,43728.53906
2437,45679.92188
2438,47649.99219
2439,49899.73047
2440,51126.21875
2441,52069.30469
2442,52331.08984
2443,50678.80859
2444,49512.35156
2445,48565.15234
2446,45890.27734
2447,42405.82422
2448,39180.98438
2449,37031.94531
2450,35606.33594
2451,34695.83984
2452,34449.90234
2453,35024.0625
2454,36866.01563
2455,39534.55078
2456,39924.15625
2457,40427.83594
2458,41460.78516
2459,42139.69922
2460,43194.38281
2461,44526.59766
2462,46121.69531
2463,47001.58203
2464,48334.58984
2465,48912.4375
2466,48707.39063
2467,47540.15234
2468,47280.72656
2469,47167.5
2470,44641.27344
2471,41701.80078
2472,38549.40625
2473,36472.91406
2474,35141.54688
2475,34299.69531
2476,33917.32031
2477,34579.07813
2478,36418.32031
2479,39155.41797
2480,39759.5625
2481,40400.4375
2482,41536.59375
2483,42229.1875
2484,43041.57031
2485,44101.92578
2486,45278.20313
2487,46279.44531
2488,46712.98047
2489,46525.82031
2490,46032.12109
2491,45196.11719
2492,45149.81641
2493,44759.98047
2494,42723.28125
2495,40000.97656
2496,37387.17969
2497,35489.875
2498,34097.08984
2499,33280.63672
2500,33079.52344
2501,33691.125
2502,35649.39063
2503,38124.36328
2504,38752.37891
2505,39072.88672
2506,39686.60938
2507,40223.41797
2508,40225.76563
2509,40467.37891
2510,40708.79688
2511,41024.72656
2512,40955.28516
2513,41137.1875
2514,41300.19922
2515,40935.85547
2516,41357.46094
2517,41058.55859
2518,39185.52344
2519,37120.76953
2520,34888.24219
2521,33113.88281
2522,32319.67578
2523,32032.88281
2524,32186.42188
2525,32886.07031
2526,34846.39453
2527,37506.23828
2528,38222.6875
2529,39288.83203
2530,40110.20313
2531,40708.33984
2532,41035.08594
2533,41476.07031
2534,41837.66016
2535,41970.32422
2536,41923.97656
2537,42015.49219
2538,41952.50781
2539,41263.73828
2540,41341.70313
2541,41045.31641
2542,39575.14844
2543,37649.88281
2544,35743.21094
2545,34135.50391
2546,33019.02344
2547,32311.22461
2548,32013.19336
2549,31841.67188
2550,32702.34766
2551,34028.97656
2552,34939.98438
2553,36861.6875
2554,37935.64844
2555,37977.35156
2556,37448.29297
2557,36900.40234
2558,36261.80859
2559,35860.55469
2560,35828.38281
2561,35765.34766
2562,35940.24609
2563,36036.85156
2564,37039.96094
2565,37222.39844
2566,36582.53516
2567,35147.67969
2568,33840.50391
2569,32777.67578
2570,31939.83398
2571,31607.59375
2572,31528.58008
2573,31757.13086
2574,32465.65039
2575,33143.11719
2576,34247.05078
2577,35093.53906
2578,35382.24219
2579,35371.47266
2580,35371.81641
2581,34987.01953
2582,34742.77344
2583,34597.82422
2584,34760.82031
2585,35201.02734
2586,35713.12891
2587,35936.82031
2588,36889.69141
2589,37569.74609
2590,36345.87891
2591,34117.95703
2592,32222.29883
2593,31008.33984
2594,30405.81445
2595,30418.04492
2596,30823.76367
2597,31967.23633
2598,34754.75
2599,37725.59375
2600,38280.84375
2601,38248.14453
2602,38024.17188
2603,38003.18359
2604,38179.39844
2605,38306.12109
2606,38442.28125
2607,38721.27344
2608,39446.41797
2609,39749.22656
2610,39714.82422
2611,39438.73047
2612,39653.48828
2613,39657.03906
2614,38148.17578
2615,35738.85938
2616,33318.30078
2617,31757.40039
2618,31044.54492
2619,30705
2620,30699.65039
2621,31606.75
2622,34211.48438
2623,36749.29688
2624,37480.07031
2625,37934.63672
2626,38435.74609
2627,38723.71875
2628,39284.78516
2629,40066.47656
2630,40769.08594
2631,41801.73438
2632,42378.15625
2633,42954.07813
2634,42742.72266
2635,41820.9375
2636,41691.65234
2637,41713.35938
2638,39938.61328
2639,37104.67188
2640,34933.36719
2641,33493.38672
2642,32822.64063
2643,32400.11914
2644,32765.7168
2645,34239.12109
2646,36986.97656
2647,40187.91016
2648,40744.04688
2649,40501.29688
2650,40394.53125
2651,39855.22266
2652,39171.93359
2653,38652.99219
2654,38301.94922
2655,38069.11719
2656,38213.03516
2657,38545.94141
2658,38856.60547
2659,38855.96484
2660,39412.91406
2661,39750.08594
2662,38035.80859
2663,35632.89844
2664,33551.20313
2665,32455.21289
2666,31790.06055
2667,31681.66602
2668,31817.93359
2669,32810.0625
2670,35351.80859
2671,38155.97266
2672,38670.94141
2673,39126.28516
2674,39328.93359
2675,39701.99609
2676,39465.58594
2677,39376.125
2678,39182.19141
2679,39051.13281
2680,39104.14063
2681,39139.125
2682,39171.99609
2683,39087.96484
2684,39654.87109
2685,39635.96094
2686,38268.73828
2687,36150.17188
2688,34281.62109
2689,32648.2207
2690,32100.46094
2691,31723.56055
2692,31767.89648
2693,32645.0293
2694,34625.26953
2695,37509.375
2696,38358.54688
2697,39174.83203
2698,40440.96094
2699,41252.14453
2700,41734.45313
2701,42213.53906
2702,42380.13672
2703,42165.95703
2704,42534.27344
2705,42580.29297
2706,42686.08203
2707,42342.87109
2708,42020.125
2709,41856.40234
2710,40651.19922
2711,38787.18359
2712,36344.62891
2713,34358.92188
2714,32960.89844
2715,32122.0625
2716,32223.125
2717,32295.45703
2718,32937.49219
2719,33621.37109
2720,34964.94922
2721,37091.91797
2722,38700.21875
2723,39776.51953
2724,40996.57813
2725,41987.91016
2726,43016.5
2727,43963.00391
2728,44867.27734
2729,45099.42188
2730,44837.19141
2731,43644.50781
2732,42270.34375
2733,41659.23828
2734,39837.64844
2735,37794.14063
2736,35508.56641
2737,33732.66406
2738,32533.94141
2739,31703.95508
2740,31178.9668
2741,31169.23438
2742,31505.45508
2743,31539.83398
2744,32790.73438
2745,34618.48047
2746,36310.14063
2747,37763.47656
2748,39437.03516
2749,41036.43359
2750,42704.68359
2751,44541.87891
2752,45960.57031
2753,47491.92969
2754,47966.94531
2755,47149.76563
2756,45891.1875
2757,45578.38672
2758,43284.19531
2759,40287.09766
2760,37151.75391
2761,35093.91797
2762,33560.01953
2763,32997.72656
2764,32714.16602
2765,33306.99219
2766,35416.94531
2767,37749.44531
2768,38730.50781
2769,39996.89063
2770,41276.84766
2771,42917.18359
2772,44663.28516
2773,46286.19141
2774,47923.57422
2775,49063.76953
2776,50248.3125
2777,51003.52344
2778,50489.25391
2779,48924.52344
2780,47967.53516
2781,47768.92188
2782,45483.49609
2783,42023.09766
2784,39449.76172
2785,37453.08984
2786,36085.44531
2787,35219.12891
2788,35158.33984
2789,35873.33203
2790,37896.28516
2791,40295.19531
2792,40821.11328
2793,42046.125
2794,43372.72656
2795,44747.39844
2796,45686.65625
2797,46305.03906
2798,46677.66797
2799,46896.63281
2800,47461.76953
2801,47524.38281
2802,47488.16797
2803,47041.66406
2804,47050.59375
2805,47294.94531
2806,45655.61719
2807,42728.01172
2808,39944.32031
2809,38114.34766
2810,36813.89844
2811,36325.81641
2812,36111.90234
2813,36802.65625
2814,38734.6875
2815,40890.02734
2816,41739.67578
2817,43299.05078
2818,45249.72656
2819,47157.5
2820,48618.28906
2821,50108.10547
2822,51211.37891
2823,51893.05469
2824,52213.87109
2825,52163.71484
2826,51961.91797
2827,50777.41797
2828,50595.66797
2829,49628.21094
2830,47256.39453
2831,44018.61719
2832,41485.72656
2833,39326.625
2834,37500.09375
2835,36378.84766
2836,35871.94922
2837,36427.51563
2838,38107.28125
2839,40485.04297
2840,41234.00391
2841,42438.46875
2842,44126.96094
2843,45115.44141
2844,45797.72266
2845,46101.07031
2846,46636.08984
2847,46793.48438
2848,46866.00391
2849,46651.07422
2850,46316.83594
2851,45380.97656
2852,44970.89844
2853,44791.99219
2854,43169.49219
2855,40522.21484
2856,37982.05859
2857,36163.99219
2858,34855.60547
2859,34397.29297
2860,34029.64844
2861,34645.18359
2862,36191.0625
2863,38677.05078
2864,39428.20703
2865,39955.83984
2866,40815.73828
2867,41313.35938
2868,41451.51563
2869,41352.625
2870,41479.33984
2871,41212.99609
2872,41072.5625
2873,40908.48828
2874,40546.82031
2875,39969.16797
2876,40212.38281
2877,40166.33203
2878,39124.88672
2879,37535.76172
2880,35581.625
2881,33880.9375
2882,32802.73828
2883,32148.51172
2884,31719.44727
2885,31732.65625
2886,32207.30078
2887,33123.89453
2888,34451.78906
2889,35847.80859
2890,37445.95313
2891,38446.64844
2892,38997.97656
2893,40014.26172
2894,40348.49219
2895,40235.92969
2896,40131.39844
2897,40360.98047
2898,40240.30469
2899,40005.35547
2900,40399.52344
2901,40263.11328
2902,39137.01172
2903,37411.61328
2904,35742.42578
2905,34100.73828
2906,32788.91016
2907,32148.38281
2908,31823.54102
2909,31594.26758
2910,31998.06055
2911,32154.89063
2912,33431.31641
2913,35844.21875
2914,37978.44141
2915,40074.48047
2916,42198.69141
2917,44409.20703
2918,46222.66797
2919,48046.625
2920,49971.90625
2921,51563.80469
2922,51840.40625
2923,50965.40625
2924,49067.66797
2925,48805.09375
2926,46505.73828
2927,43503.5625
2928,40597.25
2929,38501.07031
2930,37233.45703
2931,36296.93359
2932,36055.41406
2933,36767.80859
2934,38853.64844
2935,40917.25391
2936,41952.25391
2937,43915.14453
2938,46247.21875
2939,49073.04688
2940,51917.38672
2941,54964.51953
2942,57603.81641
2943,59508.53906
2944,60994.10156
2945,61101.45313
2946,59904.79297
2947,57462.52344
2948,54665.89453
2949,52864.80469
2950,49946.70313
2951,46176.80469
2952,42720.52344
2953,40244.40234
2954,38447.95703
2955,37404.13672
2956,36814.03906
2957,37355.11719
2958,38794.96484
2959,40652.26563
2960,41406.84766
2961,42405.37109
2962,43296.28516
2963,44914.5
2964,45969.30859
2965,46953.45703
2966,48268.79688
2967,49361.44922
2968,50028.81641
2969,49884.15234
2970,49222.3125
2971,47814.49219
2972,46147.12891
2973,45836.67969
2974,43342.62109
2975,39978.41016
2976,36902.21094
2977,34760.47266
2978,33244.64453
2979,32398.88477
2980,31858.1875
2981,32283.05273
2982,34129.86719
2983,36055.14453
2984,36709.49219
2985,37895.91406
2986,38838.16016
2987,40025.31641
2988,41441.75391
2989,42755.25
2990,44325.77344
2991,46076.17188
2992,47703.58594
2993,48859.26563
2994,48916.80859
2995,47607.47656
2996,45740.01953
2997,45138.15625
2998,42734.99609
2999,39500.6875
3000,36683.32031
3001,34446.58984
3002,32961.03125
3003,31861.125
3004,31433.80664
3005,31971.34961
3006,33924.22266
3007,36005.63672
3008,37111.08203
3009,38564.85156
3010,40075.42578
3011,41771.34375
3012,43258.94922
3013,45233.48047
3014,47537.98047
3015,49447.73828
3016,51354.90234
3017,52999.47656
3018,52630.04688
3019,50842.58203
3020,48794.51563
3021,47689.52734
3022,44940.90625
3023,41423.51953
3024,37924.29297
3025,35393.20703
3026,33940.55078
3027,32747.81445
3028,32438.13672
3029,32857.30859
3030,34479.06641
3031,36611.57422
3032,37955.73828
3033,39987.59766
3034,42063.26563
3035,44091.92578
3036,46150.25
3037,48287.78125
3038,50507.97266
3039,52313.97266
3040,53580.34375
3041,54103.31641
3042,53150.55859
3043,51241.00391
3044,48692.52734
3045,47465.80859
3046,45286.99219
3047,42593.04688
3048,39910.28906
3049,37352.00391
3050,35785.63672
3051,34795.86328
3052,34014.33984
3053,33763.24219
3054,34546.74219
3055,35019.50781
3056,36843.99219
3057,39672.59766
3058,42086.06641
3059,44597.10156
3060,46990.875
3061,49084.86719
3062,51239.15625
3063,52813.27734
3064,54007.85547
3065,54800.375
3066,54272.49609
3067,52800.53906
3068,51196.84766
3069,50753.32031
3070,48992.89453
3071,46436.16797
3072,44163.38672
3073,41977.69531
3074,40387.71875
3075,39082.83984
3076,38143.67578
3077,37823.48828
3078,37805.03516
3079,37905.33203
3080,39383.96484
3081,41794.875
3082,44264.71484
3083,46520.21875
3084,48279.87891
3085,50072.46484
3086,51662.13672
3087,52566.64844
3088,53571.16406
3089,53907.58984
3090,53632.74609
3091,52298.15234
3092,51024.71094
3093,50516.64453
3094,48469.79688
3095,45469.55469
3096,42215.52734
3097,39694.29688
3098,38029.19922
3099,37080.92188
3100,36622.46484
3101,37181.24609
3102,38947.16406
3103,40776.94141
3104,41691.75391
3105,43215.23828
3106,45273.75
3107,47001.67969
3108,48678.40625
3109,49836.55469
3110,50691.59766
3111,51144.94922
3112,51708.74609
3113,51593.13281
3114,51025.30078
3115,49235.47266
3116,47953.33203
3117,47509.125
3118,45036.79297
3119,42039.76172
3120,39067.375
3121,37114.46094
3122,35844.05469
3123,35071.87109
3124,35002.89453
3125,35647.23828
3126,37596.32031
3127,40017.33984
3128,40865.6875
3129,42363.38672
3130,44394.17969
3131,46291.38672
3132,47540.28516
3133,48604.55078
3134,49342.50781
3135,50097.62891
3136,50436.22656
3137,49567
3138,48212.40234
3139,46047.03125
3140,44832.48828
3141,44129.46484
3142,42034.05859
3143,39264.24219
3144,36808.35547
3145,34797.10938
3146,32975.67969
3147,32131.83203
3148,31808.94531
3149,32427.89063
3150,34351.39063
3151,36873.48828
3152,37506.75781
3153,38602.32422
3154,39322.3125
3155,39841.61328
3156,40261.61328
3157,40111.91016
3158,40267.74219
3159,40186.52734
3160,41017.37891
3161,41465.02344
3162,41378.47266
3163,40954.53516
3164,40827.39844
3165,41004.82031
3166,39192.84766
3167,36759.74609
3168,34469.69141
3169,32816.68359
3170,31866.95508
3171,31412.54688
3172,31513.24609
3173,31967.8125
3174,34023.42578
3175,36243.90234
3176,36979.54688
3177,37965.16016
3178,38769.39453
3179,39783.03516
3180,40728.01953
3181,41597.73438
3182,42499.29297
3183,43021.45313
3184,43385.75391
3185,43957.21484
3186,44056.91406
3187,43308.08594
3188,42771.09375
3189,43160.09375
3190,41488.96094
3191,38680.10938
3192,35898.36328
3193,34120.57031
3194,33007.8125
3195,32351.25195
3196,32083.81836
3197,32586.91797
3198,34531.22656
3199,36579.94922
3200,37432.13672
3201,38945.76563
3202,40301.75781
3203,41759.35156
3204,43091.24609
3205,44611.08594
3206,46383.72266
3207,47940.40625
3208,49070.68359
3209,49475.17188
3210,48880.65625
3211,47191.87891
3212,45523.55078
3213,45071.90625
3214,43413.39453
3215,41014.46094
3216,38137.24219
3217,35998.32422
3218,34451.78516
3219,33195.30859
3220,32590.42969
3221,32539.01953
3222,33195.69922
3223,33590.5
3224,35444.70313
3225,37862.61719
3226,40185.01172
3227,42304.16016
3228,44018.92969
3229,45040.28125
3230,45816.70313
3231,46374.5625
3232,46454.50391
3233,46139.98047
3234,45637.67188
3235,44748.88672
3236,43793.1875
3237,43938.77734
3238,42623.9375
3239,40498.73047
3240,38113.44141
3241,36232.28125
3242,34830.99609
3243,33654.45313
3244,33261.78516
3245,33067.47266
3246,33111.73438
3247,33461.60938
3248,34681.02734
3249,37002.53125
3250,38773.85156
3251,40477.03125
3252,41516.44922
3253,41965.45703
3254,42653.53516
3255,42881.66797
3256,43719.21484
3257,44434.66016
3258,44985.19531
3259,44976.72266
3260,44309.76172
3261,44835.98438
3262,43350.55078
3263,40713.71094
3264,38198.1875
3265,36232.10938
3266,35143.48438
3267,34388.51172
3268,34370.16797
3269,34889.80078
3270,36830.63281
3271,39244.67188
3272,40667.23438
3273,42370.04688
3274,44092.07813
3275,45866.84766
3276,47687.91797
3277,49495.75
3278,50914.39453
3279,51486.39844
3280,50935.71875
3281,50212.98047
3282,50441.09375
3283,48996.26563
3284,47390.48047
3285,47093.83203
3286,44888.19531
3287,41371.30859
3288,38336.69922
3289,36229.59766
3290,34697.69141
3291,33424.43359
3292,32798.29688
3293,32748.41602
3294,34986.62109
3295,37204.80078
3296,38365.48828
3297,39754.57813
3298,41845.79297
3299,43604.59375
3300,44702.05859
3301,45817.375
3302,46696.10938
3303,47025.99219
3304,46810.16406
3305,46691.78906
3306,46609.26563
3307,45645.71094
3308,44916.83203
3309,44990.80078
3310,42808.77344
3311,39243.90625
3312,36587.19531
3313,34511.26563
3314,33334.83984
3315,32303.13477
3316,32099.85938
3317,32778.08984
3318,34680.31641
3319,36761.39844
3320,37622.20313
3321,39177.01953
3322,40408.85938
3323,41175.21875
3324,41636.38281
3325,42493.51172
3326,43711.17578
3327,44144.98828
3328,44760.82813
3329,44981.53125
3330,44557.71875
3331,43652.53906
3332,43075.57031
3333,43184.35156
3334,41349.03906
3335,38548.04688
3336,36038.34375
3337,33992.97266
3338,32835.02734
3339,32077.2207
3340,31839.91602
3341,32266.32422
3342,34184.46094
3343,36212.63672
3344,37547.46875
3345,38983.94141
3346,40682.76563
3347,42192.375
3348,43773.39063
3349,45504.36328
3350,46898.37891
3351,48494.42578
3352,49922.28906
3353,50955.89844
3354,51378.31641
3355,50086.20703
3356,48679.15625
3357,48282.28125
3358,46244.44141
3359,43143.47656
3360,39971.17188
3361,37498.32031
3362,35860.29688
3363,35055.78516
3364,34652.33594
3365,35234.75391
3366,36813.59766
3367,38844.07031
3368,40208.80469
3369,42099.74609
3370,44077.76563
3371,46209.89844
3372,48192.70703
3373,50110.14063
3374,51430.94141
3375,52250.92188
3376,53261.25391
3377,53520.44141
3378,52643.06641
3379,51314.74219
3380,49360.13672
3381,49036.02344
3382,47032.44922
3383,44803.54688
3384,41937.22266
3385,39967.87891
3386,38287.17969
3387,36971.94141
3388,36417.35547
3389,35919.41016
3390,36195.3125
3391,36731.29688
3392,38023.21094
3393,40287.50781
3394,42413.24609
3395,44148.29297
3396,45122.91016
3397,45613.625
3398,46079.34766
3399,46147.9375
3400,46472.52734
3401,46711.19141
3402,46177.01172
3403,45099.26953
3404,44271.71875
3405,44286.86719
3406,43267.04297
3407,41461.70703
3408,39236.26953
3409,37361.29688
3410,35845.27734
3411,34985.66797
3412,34400.12109
3413,34058.69922
3414,34082.01172
3415,34101.01172
3416,35612.61719
3417,37776.8125
3418,39796.69531
3419,41682.35547
3420,42977.25781
3421,43734.95703
3422,44053.92188
3423,44401.24609
3424,44744.99609
3425,45026.77734
3426,44959.87891
3427,44627.25781
3428,44200.46875
3429,44573.37109
3430,43169.46484
3431,40726.51172
3432,38063.74219
3433,36229.78516
3434,34940.90625
3435,34411.25391
3436,34165.05859
3437,34850.83984
3438,36841.83203
3439,38981.63672
3440,40385.93359
3441,41996.64453
3442,43479.56641
3443,44749.78516
3444,45813.875
3445,46861.60156
3446,47844.35547
3447,48774.83594
3448,49672
3449,50442.3125
3450,49823.92969
3451,48774.09766
3452,47643.04688
3453,47530.07813
3454,45741.48438
3455,42643.22266
3456,39684.55469
3457,37815.18359
3458,36524.02734
3459,35592.34766
3460,35439.44531
3461,36106.87891
3462,37852.74609
3463,39805.21875
3464,41279.23047
3465,43089.12109
3466,45334.51953
3467,47276.45313
3468,48584.17969
3469,49859.24219
3470,51141.85156
3471,51917.00781
3472,52588.30469
3473,53262.20313
3474,53838.28906
3475,52698.21094
3476,50830.72266
3477,50000.12891
3478,48029.35938
3479,44639.03516
3480,41469.19922
3481,39388.19922
3482,38000.5625
3483,37002.47266
3484,36773.22266
3485,36955.91797
3486,38777.8125
3487,40763.55859
3488,42642.36719
3489,45155.38281
3490,47803.63281
3491,50800.07813
3492,53642.28125
3493,56391.74609
3494,58861.95313
3495,60725.82031
3496,62493.22266
3497,62948.33203
3498,62289.55469
3499,60183.58984
3500,57369.76563
3501,55885.30469
3502,53400.18359
3503,49380.83203
3504,45602.04297
3505,42716.05859
3506,40844.14453
3507,39404.91016
3508,38812.65234
3509,38922.68359
3510,40758.98047
3511,42397.99609
3512,43824.17578
3513,46537.23828
3514,49102.89453
3515,51751.8125
3516,54640.94922
3517,57098.23047
3518,59269.21094
3519,60699.5625
3520,61989.89063
3521,61879.21875
3522,60792.09766
3523,58734.08594
3524,56175.35156
3525,55777.46484
3526,53063.61719
3527,49624.23438
3528,46333.73828
3529,43213.87891
3530,40758.60938
3531,39101.48438
3532,38339.75781
3533,38552.48047
3534,40017.06641
3535,41472.64844
3536,43055.08594
3537,44833.15625
3538,46915.25781
3539,48762.77344
3540,50041.32031
3541,51714.72266
3542,53048.98438
3543,53877.32813
3544,54476.75391
3545,54406.51563
3546,53052.53906
3547,50483.46875
3548,48391.70313
3549,47650.63281
3550,45364.125
3551,42382.58203
3552,39088.39063
3553,36646.49219
3554,34933.48438
3555,33879.39063
3556,33337.28906
3557,33246.29297
3558,33473.64453
3559,33648.08984
3560,35288.76563
3561,37343.48828
3562,39809.08984
3563,42160.96094
3564,44344.09375
3565,46571.30859
3566,49002.95703
3567,50985.68359
3568,52868.77344
3569,53868.15625
3570,53902.97266
3571,52436.92578
3572,49980.64063
3573,48792.46875
3574,46897.10156
3575,44109.42578
3576,41356.90234
3577,38915.80859
3578,37233.03516
3579,35822.375
3580,35034.65625
3581,34578.76172
3582,34400.86719
3583,34244.95313
3584,35562.22266
3585,37412.77734
3586,39497.73438
3587,41420.26172
3588,43530.92578
3589,45682.62109
3590,47458.93359
3591,48660.27734
3592,49381.46484
3593,49621.21484
3594,49136.98438
3595,47765.27734
3596,46446.76172
3597,46204.04297
3598,44676.32813
3599,42377.05859
3600,40018.01953
3601,37757.00391
3602,36473.92188
3603,35445.90234
3604,34814.22266
3605,34953.01563
3606,35105.33594
3607,35136.95703
3608,36387.95313
3609,38978.01172
3610,41230.94922
3611,43771.125
3612,45623.25
3613,47201.70313
3614,48432.19922
3615,49095.32031
3616,49856.01172
3617,50075.99609
3618,49356.34766
3619,47913.875
3620,46916.79297
3621,46469.8125
3622,44755.27344
3623,42058.39063
3624,39415.91797
3625,37415.96484
3626,36026.32031
3627,35219.05469
3628,34804.19922
3629,35306.84375
3630,36914.53516
3631,38604.25781
3632,39890.17578
3633,41290.71875
3634,42857.51172
3635,44195.97656
3636,45076.36328
3637,46218.31641
3638,47365.67969
3639,48393.88281
3640,49270.64453
3641,49993.87109
3642,49974.52344
3643,49119.63672
3644,47876.43359
3645,47413.82031
3646,45545.61719
3647,42473.50391
3648,39162.84766
3649,36624.22656
3650,34935.11719
3651,33892.45703
3652,33485.94531
3653,33812.79688
3654,35381.42969
3655,36973.42578
3656,39051.01953
3657,41278.78125
3658,44027.6875
3659,46778.51953
3660,49052.76953
3661,51414.16016
3662,53531.82422
3663,54603.89844
3664,55216.08984
3665,55236.90234
3666,54749.70313
3667,53156.01953
3668,50969.57813
3669,49770.71484
3670,46939.9375
3671,43270.86328
3672,39785.31641
3673,37113.62109
3674,35546.48047
3675,34152.82422
3676,33968.20313
3677,34367.00781
3678,35957.70703
3679,37539.96094
3680,39197.58203
3681,41399.32422
3682,44134.55078
3683,46317.53516
3684,48005.5625
3685,49529.38672
3686,49846.97656
3687,49200.82422
3688,49108.60547
